Frame,Hand,Landmark,X,Y,Z
1,0,0,0.7000798583030701,0.4852191805839538,-3.310545082513272e-07
1,0,1,0.6681354641914368,0.4602850079536438,0.0006799349794164
1,0,2,0.6589319705963135,0.4187381267547607,0.0020696052815765
1,0,3,0.6571755409240723,0.3943950831890106,-0.0012548160739243
1,0,4,0.6593860387802124,0.3734418153762817,-0.0028839858714491
1,0,5,0.702737033367157,0.3712572157382965,0.0216554831713438
1,0,6,0.7007630467414856,0.3296472728252411,0.0063239354640245
1,0,7,0.6743341684341431,0.3189635574817657,-0.0089673856273293
1,0,8,0.6501688957214355,0.324460506439209,-0.0164267849177122
1,0,9,0.7148452401161194,0.3689688444137573,0.0129571948200464
1,0,10,0.7098017930984497,0.3205983936786651,-0.0012803849531337
1,0,11,0.6777199506759644,0.3131507337093353,-0.0138580054044723
1,0,12,0.6521793007850647,0.3219067752361297,-0.018767287954688
1,0,13,0.7271949648857117,0.369373470544815,0.0010813674889504
1,0,14,0.7235575914382935,0.3189971446990967,-0.009046034887433
1,0,15,0.6905712485313416,0.3118237257003784,-0.0143727352842688
1,0,16,0.665300190448761,0.3196942210197449,-0.0144052458927035
1,0,17,0.7397133708000183,0.3743652999401092,-0.0121017228811979
1,0,18,0.7344245314598083,0.3299658894538879,-0.016756784170866
1,0,19,0.710391104221344,0.3164638876914978,-0.0168967097997665
1,0,20,0.6888653635978699,0.3183787167072296,-0.0147250955924391
1,0,21,0.4803764224052429,0.2928916215896606,-0.8137035369873047
1,0,22,0.5217781662940979,0.2509763836860657,-0.7577013969421387
1,0,23,0.5149260759353638,0.3329781889915466,-0.6799378991127014
1,0,24,0.6687849164009094,0.4974315762519836,-0.1535260677337646
1,0,25,0.7867599725723267,0.827006459236145,-0.4723950028419494
1,1,0,0.0,0.0,0.0
1,1,1,0.0,0.0,0.0
1,1,2,0.0,0.0,0.0
1,1,3,0.0,0.0,0.0
1,1,4,0.0,0.0,0.0
1,1,5,0.0,0.0,0.0
1,1,6,0.0,0.0,0.0
1,1,7,0.0,0.0,0.0
1,1,8,0.0,0.0,0.0
1,1,9,0.0,0.0,0.0
1,1,10,0.0,0.0,0.0
1,1,11,0.0,0.0,0.0
1,1,12,0.0,0.0,0.0
1,1,13,0.0,0.0,0.0
1,1,14,0.0,0.0,0.0
1,1,15,0.0,0.0,0.0
1,1,16,0.0,0.0,0.0
1,1,17,0.0,0.0,0.0
1,1,18,0.0,0.0,0.0
1,1,19,0.0,0.0,0.0
1,1,20,0.0,0.0,0.0
1,1,21,0.4803764224052429,0.2928916215896606,-0.8137035369873047
1,1,22,0.4377476274967193,0.2577231526374817,-0.773352861404419
1,1,23,0.4516268074512481,0.3390871286392212,-0.7014196515083313
1,1,24,0.3088391423225403,0.5179030895233154,-0.2539941072463989
1,1,25,0.2635204792022705,0.8582439422607422,-0.1724612265825271
2,0,0,0.6997153759002686,0.4847221672534942,-3.239964030399279e-07
2,0,1,0.6672491431236267,0.459334522485733,0.0002730206470005
2,0,2,0.6585097312927246,0.418041318655014,0.0014405406545847
2,0,3,0.6566949486732483,0.3930118680000305,-0.0021311731543391
2,0,4,0.659988284111023,0.3724886178970337,-0.0040015657432377
2,0,5,0.7018826007843018,0.372393250465393,0.0218044575303792
2,0,6,0.7013103365898132,0.3301461040973663,0.0065879356116056
2,0,7,0.6744179129600525,0.318884015083313,-0.0084019405767321
2,0,8,0.6502730846405029,0.3236210644245147,-0.0156092373654246
2,0,9,0.7140398621559143,0.36935755610466,0.013366718776524
2,0,10,0.7102396488189697,0.3208634555339813,-0.0007389524253085
2,0,11,0.6773576140403748,0.3131805062294006,-0.0129788387566804
2,0,12,0.651741623878479,0.3214768171310425,-0.0175809767097234
2,0,13,0.7263690233230591,0.3687740266323089,0.0016873517306521
2,0,14,0.723136842250824,0.3188672959804535,-0.0083608133718371
2,0,15,0.6894161701202393,0.3118224442005157,-0.0134675912559032
2,0,16,0.6640926599502563,0.3197610378265381,-0.0132474908605217
2,0,17,0.7388507723808289,0.3726500868797302,-0.0113669000566005
2,0,18,0.7341426014900208,0.3288291394710541,-0.0155894700437784
2,0,19,0.7102696299552917,0.315313309431076,-0.0154896033927798
2,0,20,0.6888111233711243,0.3173409402370453,-0.0131812347099184
