Frame,Hand,Landmark,X,Y,Z
1,0,0,0.7758530378341675,0.5523637533187866,-3.24702654097564e-07
1,0,1,0.7968526482582092,0.5093179941177368,0.0054593849927186
1,0,2,0.8017420768737793,0.4558440744876861,0.0053435307927429
1,0,3,0.8092222213745117,0.421997606754303,0.0017495256615802
1,0,4,0.8287386298179626,0.4145117700099945,-0.0029803470242768
1,0,5,0.7661765217781067,0.4248909950256347,0.0078432336449623
1,0,6,0.7282276153564453,0.4175739884376526,0.000571459706407
1,0,7,0.7283936738967896,0.4356171786785126,-0.0081578148528933
1,0,8,0.7407618165016174,0.4494646489620209,-0.0140611678361892
1,0,9,0.7434199452400208,0.4363403618335724,0.0002993436064571
1,0,10,0.7052375674247742,0.4322808384895324,-0.0040572099387645
1,0,11,0.7094606161117554,0.4497287273406982,-0.0080157360062003
1,0,12,0.7249188423156738,0.4604882001876831,-0.0107931466773152
1,0,13,0.7222976684570312,0.4538725614547729,-0.0072773769497871
1,0,14,0.6874493956565857,0.448424756526947,-0.0107239289209246
1,0,15,0.6934719681739807,0.4652577340602875,-0.0090071875602006
1,0,16,0.7093209028244019,0.4739538133144378,-0.0080339089035987
1,0,17,0.7027709484100342,0.4735098779201507,-0.0149652827531099
1,0,18,0.6741668581962585,0.4691610932350158,-0.0163782387971878
1,0,19,0.6821760535240173,0.4841732084751129,-0.0113530037924647
1,0,20,0.6970793604850769,0.4923461675643921,-0.006822146475315
1,0,24,0.7013918161392212,0.5212020874023438,0.014787146821618
1,0,25,0.876640796661377,0.8693857192993164,-0.3902906775474548
1,1,0,0.0,0.0,0.0
1,1,1,0.0,0.0,0.0
1,1,2,0.0,0.0,0.0
1,1,3,0.0,0.0,0.0
1,1,4,0.0,0.0,0.0
1,1,5,0.0,0.0,0.0
1,1,6,0.0,0.0,0.0
1,1,7,0.0,0.0,0.0
1,1,8,0.0,0.0,0.0
1,1,9,0.0,0.0,0.0
1,1,10,0.0,0.0,0.0
1,1,11,0.0,0.0,0.0
1,1,12,0.0,0.0,0.0
1,1,13,0.0,0.0,0.0
1,1,14,0.0,0.0,0.0
1,1,15,0.0,0.0,0.0
1,1,16,0.0,0.0,0.0
1,1,17,0.0,0.0,0.0
1,1,18,0.0,0.0,0.0
1,1,19,0.0,0.0,0.0
1,1,20,0.0,0.0,0.0
1,1,24,0.3074521422386169,0.4995555281639099,-0.1238932460546493
1,1,25,0.2208212912082672,0.8409734964370728,-0.1027142032980918
3,0,0,0.7754369974136353,0.547100305557251,-3.286572791694198e-07
3,0,1,0.7961618900299072,0.5072239637374878,0.0040962914936244
3,0,2,0.8009546399116516,0.4555596709251404,0.0036573528777807
3,0,3,0.8084086179733276,0.4228381514549255,5.06360265717376e-05
3,0,4,0.8274314999580383,0.4141871035099029,-0.004653391893953
3,0,5,0.7647091150283813,0.425743818283081,0.0060628121718764
3,0,6,0.72820645570755,0.4186645746231079,-0.0016265872400254
3,0,7,0.72788405418396,0.4372247159481048,-0.0104169938713312
3,0,8,0.7402336001396179,0.4517916738986969,-0.0163308437913656
3,0,9,0.7425171136856079,0.4361243844032287,-0.000856040045619
3,0,10,0.7056292295455933,0.4331125319004059,-0.0055474122054874
3,0,11,0.7097989320755005,0.4508026242256164,-0.0095224762335419
3,0,12,0.7252718210220337,0.4615236222743988,-0.012326288037002
3,0,13,0.721925675868988,0.4530209302902221,-0.0078656040132045
3,0,14,0.688057541847229,0.4487800896167755,-0.0118998615071177
3,0,15,0.6942259669303894,0.4660871028900146,-0.0103954318910837
3,0,16,0.7100915312767029,0.4746097922325134,-0.0096220020204782
3,0,17,0.7029019594192505,0.4722233712673187,-0.0150555511936545
3,0,18,0.6751097440719604,0.4707375764846802,-0.0176857057958841
3,0,19,0.6832972764968872,0.4862092435359955,-0.0133902346715331
3,0,20,0.6984917521476746,0.4942595958709717,-0.0093176513910293
3,0,24,0.6961030960083008,0.5221908092498779,0.0334765315055847
3,0,25,0.8796190619468689,0.8651053309440613,-0.3243407607078552
3,1,0,0.0,0.0,0.0
3,1,1,0.0,0.0,0.0
3,1,2,0.0,0.0,0.0
3,1,3,0.0,0.0,0.0
3,1,4,0.0,0.0,0.0
3,1,5,0.0,0.0,0.0
3,1,6,0.0,0.0,0.0
3,1,7,0.0,0.0,0.0
3,1,8,0.0,0.0,0.0
3,1,9,0.0,0.0,0.0
3,1,10,0.0,0.0,0.0
3,1,11,0.0,0.0,0.0
3,1,12,0.0,0.0,0.0
3,1,13,0.0,0.0,0.0
3,1,14,0.0,0.0,0.0
3,1,15,0.0,0.0,0.0
3,1,16,0.0,0.0,0.0
3,1,17,0.0,0.0,0.0
3,1,18,0.0,0.0,0.0
3,1,19,0.0,0.0,0.0
3,1,20,0.0,0.0,0.0
3,1,24,0.3087363243103027,0.501568615436554,-0.1565750986337661
3,1,25,0.2193667292594909,0.8435231447219849,-0.0671803727746009
4,0,0,0.7746126651763916,0.5482795834541321,-3.314996490644262e-07
4,0,1,0.7950767278671265,0.5079147815704346,0.0033369881566613
4,0,2,0.8000257611274719,0.4545764625072479,0.0022924230434
4,0,3,0.8094038367271423,0.4210378527641296,-0.0014456820208579
4,0,4,0.8289512991905212,0.4129700064659118,-0.0061314171180129
4,0,5,0.7658883333206177,0.4251960813999176,0.0029950961470603
4,0,6,0.7282019257545471,0.4176194369792938,-0.0048313890583813
4,0,7,0.7286088466644287,0.4368584156036377,-0.0132653517648577
4,0,8,0.7417345643043518,0.4510971307754516,-0.0188571158796548
4,0,9,0.7426412105560303,0.4356226921081543,-0.0031887430232018
4,0,10,0.7053315043449402,0.433011382818222,-0.008175010792911
4,0,11,0.7099345922470093,0.451100617647171,-0.0117443623021245
4,0,12,0.7260487079620361,0.4616478085517883,-0.0141836740076541
4,0,13,0.7212833762168884,0.4523175358772278,-0.0093045141547918
4,0,14,0.6879277229309082,0.4483102858066559,-0.0130409868434071
4,0,15,0.6942803859710693,0.4656836092472076,-0.011376341804862
4,0,16,0.7103659510612488,0.4745734930038452,-0.0105072995647788
4,0,17,0.7016366720199585,0.4709094166755676,-0.0156385600566864
4,0,18,0.675945520401001,0.469477117061615,-0.0177056230604648
4,0,19,0.684309184551239,0.4855382442474365,-0.0133987823501229
4,0,20,0.699443519115448,0.4941495954990387,-0.009294468909502
4,0,24,0.6990275382995605,0.5238947868347168,0.0321398712694644
4,0,25,0.876383900642395,0.8692945837974548,-0.2914761304855346
4,1,0,0.0,0.0,0.0
4,1,1,0.0,0.0,0.0
4,1,2,0.0,0.0,0.0
4,1,3,0.0,0.0,0.0
4,1,4,0.0,0.0,0.0
4,1,5,0.0,0.0,0.0
4,1,6,0.0,0.0,0.0
4,1,7,0.0,0.0,0.0
4,1,8,0.0,0.0,0.0
4,1,9,0.0,0.0,0.0
4,1,10,0.0,0.0,0.0
4,1,11,0.0,0.0,0.0
4,1,12,0.0,0.0,0.0
4,1,13,0.0,0.0,0.0
4,1,14,0.0,0.0,0.0
4,1,15,0.0,0.0,0.0
4,1,16,0.0,0.0,0.0
